domain_index,canonical_smiles,D,xtb_lowest_energy_mu,vector_mu,xtb_abs_error,vector_abs_error,absolute_error_gain
43685,Cn1nnc(CF)n1,3.782832157323764,4.310999870300293,3.761244297027588,0.5281677129765288,0.02158786029617632,0.5065798526803524
43696,Cn1nncc(F)c1=O,1.3408926948487965,2.3980000019073486,1.0380343198776243,1.0571073070585522,0.3028583749711722,0.75424893208738
43750,FC(=S)NCl,3.517979001752107,4.00600004196167,3.75624680519104,0.48802104020956305,0.23826780343893317,0.24975323677062988
43755,FC(=S)c1ccco1,4.406849405450464,4.7170000076293945,4.0935869216918945,0.31015060217893087,0.31326248375856913,-0.003111881579638265
43757,FC(Br)(Br)[Si](Cl)(Cl)Cl,0.607281574635286,3.614000082015991,0.2725224196910858,3.0067185073807052,0.33475915494420017,2.671959352436505
43773,FC(Br)C(F)C(F)(F)Br,0.7561939711384799,3.609999895095825,1.4001532793045044,2.8538059239573452,0.6439593081660245,2.209846615791321
43777,FC(Br)CCCc1ccccc1,2.446607643772202,3.552999973297119,0.9523118138313292,1.1063923295249172,1.4942958299408726,-0.38790350041595545
43794,FC(CBr)c1ccccc1,0.9905301400360704,1.86899995803833,1.3453435897827148,0.8784698180022597,0.3548134497466444,0.5236563682556152
43797,FC(CCl)P=S,2.0845352895832883,3.4719998836517334,2.2830216884613037,1.3874645940684451,0.19848639887801545,1.1889781951904297
43801,FC(Cl)(Br)Br,0.5404764068459551,2.4769999980926514,0.1905579417943954,1.9365235912466963,0.3499184650515597,1.5866051261951366
43807,FC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,0.4363826569577857,0.296999990940094,0.4180887341499328,0.13938266601769173,0.018293922807852914,0.12108874320983881
43813,FC(Cl)(Cl)C(F)(F)C(Cl)(Cl)Cl,0.8310779911212024,0.7070000171661377,0.7437980771064758,0.1240779739550647,0.08727991401472657,0.036798059940338135
43826,FC(Cl)=C(Cl)Cl,0.5554167603345618,0.7749999761581421,0.1035731136798858,0.2195832158235803,0.45184364665467597,-0.23226043083109565
43851,FC(Cl)C=CCl,1.7216856934328115,1.8309999704360962,1.7313177585601809,0.10931427700328467,0.00963206512736936,0.0996822118759153
43857,FC(Cl)CS,2.51023892660532,2.11899995803833,1.828701138496399,0.39123896856699014,0.6815377881089213,-0.29029881954193115
43868,FC(F)(Br)C(F)(Cl)Br,0.7612497184962401,2.447999954223633,0.4484557807445526,1.6867502357273927,0.3127939377516875,1.3739562979757052
43895,FC(F)(Cl)C(F)(Cl)C(F)(F)Cl,0.3782956705755697,1.5509999990463257,0.5129117965698242,1.172704328470756,0.13461612599425454,1.0380882024765015
43897,FC(F)(Cl)C(F)(F)Br,0.9447174579004752,2.2860000133514404,0.3225071728229522,1.3412825554509653,0.6222102850775231,0.7190722703734422
43899,FC(F)(Cl)C(F)(F)C(Cl)Cl,1.7415742820401363,1.1260000467300415,0.4021483361721039,0.6155742353100948,1.3394259458680324,-0.7238517105579376
43900,FC(F)(Cl)C(F)(F)C(F)(Cl)Cl,0.6431767020278951,0.7749999761581421,0.5317704677581787,0.13182327413024697,0.11140623426971641,0.02041703986053056
43909,FC(F)(Cl)CC(Cl)Cl,1.2584907810154504,0.902999997138977,2.3212039470672607,0.35549078387647337,1.0627131660518103,-0.707222382175337
43925,FC(F)(F)Br,0.579477432111943,1.0190000534057617,0.8479310870170593,0.4395226212938187,0.2684536549051163,0.1710689663887024
43927,FC(F)(F)C#CC(F)(F)F,0.0001408781659636,0.02800000086426735,0.0091220382601022,0.027859122698303748,0.0089811600941386,0.018877962604165147
43935,FC(F)(F)C(=C=S)C(F)(F)F,2.91151710252684,3.822999954223633,2.459465503692627,0.911482851696793,0.45205159883421286,0.45943125286258013
43936,FC(F)(F)C(=S)C(F)(F)F,1.3321382395149293,1.99399995803833,1.6415947675704956,0.6618617185234008,0.30945652805556634,0.3524051904678345
43944,FC(F)(F)C(Cl)(Br)Br,0.978142913118564,2.309000015258789,0.8999755382537842,1.3308571021402251,0.07816737486477987,1.2526897272754454
43957,FC(F)(F)C(Cl)C(F)(Cl)Cl,0.9638676756844384,1.6610000133514404,0.8318617939949036,0.697132337667002,0.13200588168953487,0.5651264559774671
43958,FC(F)(F)C(Cl)C(F)(F)Cl,0.9484700943472852,1.3040000200271606,1.07309091091156,0.3555299256798754,0.12462081656427482,0.23090910911560059
43959,FC(F)(F)C(Cl)C(F)(F)F,1.447883951258615,2.1640000343322754,0.5430122017860413,0.7161160830736604,0.9048717494725738,-0.1887556663989134
43985,FC(F)(F)C(F)(F)[Si](Cl)(Cl)Cl,1.1784016502025838,3.0269999504089355,1.0832574367523191,1.8485983002063517,0.09514421345026469,1.753454086756087
44024,FC(F)(F)CC(Cl)(Cl)Cl,1.5508370695718716,1.8630000352859497,1.1828948259353638,0.3121629657140781,0.36794224363650785,-0.05577927792242976
44031,FC(F)(F)CC1CCO1,4.1886471302013275,2.4110000133514404,3.6648120880126953,1.777647116849887,0.5238350421886322,1.2538120746612549
44035,FC(F)(F)CC=S,1.5328261646594072,2.1419999599456787,1.6230018138885498,0.6091737952862715,0.09017564922914256,0.5189981460571289
44052,FC(F)(F)COP(Cl)Cl,0.7870715731914569,3.0169999599456787,1.5802528858184814,2.2299283867542217,0.7931813126270245,1.4367470741271973
44058,FC(F)(F)C[SiH3],2.4380557755731993,3.253999948501587,2.2425894737243652,0.8159441729283876,0.19546630184883407,0.6204778710795535
44059,FC(F)(F)C[Si](Cl)(Cl)Cl,1.7610353916985526,2.062999963760376,1.6151477098464966,0.30196457206182337,0.14588768185205603,0.15607689020976734
44078,FC(F)(F)OCS,1.9505465854737027,3.184999942779541,2.1968021392822266,1.2344533573058383,0.24625555380852382,0.9881978034973145
44084,FC(F)(F)OP,2.899567318618804,3.753000020980835,2.111622095108032,0.853432702362031,0.7879452235107722,0.06548747885125872
44090,FC(F)(F)O[Si](F)(F)F,0.4027037768758562,0.8539999723434448,0.1297947019338607,0.45129619546758865,0.27290907494199546,0.1783871205255932
44105,FC(F)(F)P(F)(F)(F)F,0.2394260177390615,0.19699999690055847,0.2795225381851196,0.042426020838503026,0.040096520446058076,0.0023295003924449498
44106,FC(F)(F)P(S)C(F)(F)F,1.2005892121280373,3.6510000228881836,2.4948718547821045,2.4504108107601463,1.2942826426540672,1.156128168106079
44109,FC(F)(F)PC1CC1,2.9036648047811537,3.5429999828338623,2.532533645629883,0.6393351780527086,0.37113115915127093,0.26820401890143764
44124,FC(F)(F)SP(F)(F)(F)F,0.9814398584740534,1.062999963760376,0.5087792277336121,0.08156010528632263,0.4726606307404413,-0.39110052545411866
44133,FC(F)(F)[C@@H](Cl)Br,1.4417590590754876,2.7330000400543213,1.4305260181427002,1.2912409809788337,0.01123304093278743,1.2800079400460462
44139,FC(F)(F)[SiH2]CCl,3.205596910345746,2.178999900817871,2.0177114009857178,1.0265970095278747,1.187885509360028,-0.16128849983215332
44140,FC(F)(F)[SiH2]Cl,2.2028093256146764,3.7060000896453857,1.3755443096160889,1.5031907640307094,0.8272650159985875,0.6759257480321219
44141,FC(F)(F)[SiH3],2.515257528084419,4.043000221252441,2.255662441253662,1.5277426931680225,0.2595950868307568,1.2681476063372656
44142,FC(F)(F)[SiH](Cl)C(F)(F)F,1.8707849135516936,4.046000003814697,1.6060034036636353,2.175215090263004,0.2647815098880584,1.9104335803749455
44158,FC(F)(F)c1cc(Cl)on1,3.0139949357482823,3.8399999141693115,3.022789478302002,0.8260049784210293,0.008794542553719698,0.8172104358673096
44160,FC(F)(F)c1cc[nH]c1,4.922841842798166,5.855000019073486,5.040913105010986,0.9321581762753199,0.11807126221281994,0.8140869140625
44177,FC(F)(F)c1cnc(Cl)s1,0.8241996438365727,2.059000015258789,0.6100122928619385,1.2348003714222164,0.21418735097463426,1.0206130204475823
44179,FC(F)(F)c1cncs1,1.9600251413210843,2.7269999980926514,1.763751745223999,0.7669748567715671,0.19627339609708527,0.5707014606744818
44187,FC(F)(F)c1csc(Cl)n1,3.556707028379505,3.7049999237060547,3.719214916229248,0.14829289532654988,0.16250788784974324,-0.01421499252319336
44195,FC(F)(F)c1nc(Cl)sc1Br,3.211930709330276,3.944999933242798,2.9746570587158203,0.7330692239125218,0.2372736506144557,0.4957955732980661
44205,FC(F)(F)c1nnc(Cl)s1,3.13739739994236,3.681999921798706,2.7391810417175293,0.544602521856346,0.3982163582248308,0.14638616363151513
44232,FC(F)=C(F)C(Cl)=C(F)F,0.7600089002656716,1.0789999961853027,0.2888897061347961,0.31899109591963115,0.4711191941308755,-0.15212809821124434
44235,FC(F)=C(F)C(F)(F)P,1.8430800362590367,2.187000036239624,0.795634388923645,0.3439199999805873,1.0474456473353917,-0.7035256473548044
44237,FC(F)=C(F)C(F)=C(F)F,0.9684907986642884,0.003000000026077032,0.0022131085861474,0.9654907986382114,0.966277690078141,-0.0007868914399296045
44246,FC(F)=C(F)P,1.325584529515509,2.505000114440918,1.0274003744125366,1.1794155849254089,0.29818415510297247,0.8812314298224364
44253,FC(F)=C(F)[Si](Cl)(Cl)Cl,0.5010755868828064,1.5720000267028809,0.0345727205276489,1.0709244398200743,0.4665028663551575,0.6044215734649169
44259,FC(F)=C1CCC1,2.257853028316321,3.3450000286102295,2.442929744720459,1.0871470002939083,0.1850767164041378,0.9020702838897705
44270,FC(F)=CC1CO1,1.302782601138907,2.2660000324249268,1.6529992818832395,0.9632174312860198,0.35021668074433254,0.6130007505416872
44285,FC(F)=NCl,1.05674737387533,0.9629999995231628,0.1294424831867218,0.09374737435216707,0.9273048906886081,-0.833557516336441
44289,FC(F)=S,0.245898105005839,0.2199999988079071,0.1977468281984329,0.025898106197931897,0.04815127680740611,-0.02225317060947421
44298,FC(F)C(Cl)(Cl)C(F)(F)F,1.1031421030379165,1.2940000295639038,0.8842911720275879,0.19085792652598732,0.2188509310103286,-0.027993004484341277
44312,FC(F)C(F)(F)C(Cl)Br,1.2108528933769722,2.7920000553131104,1.3984477519989014,1.5811471619361381,0.18759485862192915,1.393552303314209
44315,FC(F)C(F)(F)C(F)(F)Br,2.169943184932028,2.4769999980926514,0.5302796363830566,0.3070568131606235,1.6396635485489712,-1.3326067353883477
44317,FC(F)C(F)(F)C(F)(F)F,1.5326019378323803,2.180000066757202,0.9113771319389344,0.6473981289248218,0.6212248058934459,0.026173323031375983
44322,FC(F)C(F)(F)Cl,1.155326130765607,0.9259999990463257,0.2787771224975586,0.2293261317192814,0.8765490082680485,-0.6472228765487671
44329,FC(F)C(F)(F)[Si](F)(F)F,1.366079963527239,0.8399999737739563,0.9417660236358644,0.5260799897532826,0.42431393989137456,0.10176604986190807
44331,FC(F)C(F)C(F)(F)Br,1.807836707038439,1.1399999856948853,1.149717926979065,0.6678367213435537,0.658118780059374,0.009717941284179688
44337,FC(F)C(F)CS,2.603442802074661,1.9490000009536743,0.5848164558410645,0.6544428011209869,2.0186263462335967,-1.3641835451126099
44344,FC(F)C(F)[Si](F)(F)F,2.4754398833883893,0.550000011920929,0.7350139021873474,1.9254398714674603,1.7404259812010419,0.18501389026641846
44347,FC(F)C1(F)CC1,1.9838669467605985,1.7899999618530273,2.636852502822876,0.19386698490757115,0.6529855560622775,-0.45911857115470633
44363,FC(F)CBr,1.566471122753889,2.3010001182556152,1.736858367919922,0.7345289955017262,0.1703872451660331,0.5641417503356931
44370,FC(F)CC=S,0.295766412514309,0.2669999897480011,1.230940818786621,0.02876642276630792,0.9351744062723121,-0.9064079835060042
44373,FC(F)CCC=S,0.1924102502915167,3.1489999294281006,2.5455620288848877,2.956589679136584,2.353151778593371,0.6034379005432129
44379,FC(F)COC(F)F,1.5631411996429012,2.058000087738037,3.773358821868897,0.4948588880951359,2.2102176222259957,-1.7153587341308598
44384,FC(F)CP(F)F,3.9590167213980703,2.875999927520752,3.323878526687622,1.0830167938773183,0.6351381947104482,0.4478785991668701
44385,FC(F)CS,2.6155840967846347,0.7459999918937683,1.0044121742248535,1.8695841048908663,1.6111719225597811,0.2584121823310852
44410,FC(F)OCl,2.049925363615359,2.7209999561309814,1.5631437301635742,0.6710745925156223,0.48678163345178493,0.18429295906383736
44416,FC(F)Oc1ccc(N=C=S)cc1,1.262698032586738,1.5770000219345093,0.6835781931877136,0.3143019893477712,0.5791198393990244,-0.26481785005125325
44419,FC(F)P(Cl)C(F)(F)F,1.533355611551281,2.2909998893737793,0.9031996130943298,0.7576442778224983,0.6301559984569511,0.12748827936554719
44429,FC(F)SSC(F)F,2.830947467603251,3.1530001163482666,0.8346942067146301,0.3220526487450157,1.9962532608886208,-1.674200612143605
44445,FC(F)[Si](Cl)(Cl)C(F)F,1.9306813086774364,1.7319999933242798,1.040329933166504,0.19868131535315658,0.8903513755109325,-0.6916700601577759
44468,FC(F)c1cscn1,3.9714875831430994,2.7639999389648438,4.017799377441406,1.2074876441782556,0.046311794298306896,1.1611758498799487
44475,FC(F)c1sc(Cl)nc1Cl,0.39999610254529,1.3209999799728394,2.319092035293579,0.9210038774275493,1.919095932748289,-0.9980920553207397
44480,FC(P)Cl,1.8463979898763352,1.9140000343322754,1.730870485305786,0.0676020444559402,0.11552750457054928,-0.047925460114609075
44486,FC([SiH3])(Cl)Cl,2.100033601847687,3.003000020980835,1.829260230064392,0.9029664191331479,0.27077337178329497,0.6321930473498529
44519,FC1(F)C=CN=C1,1.1744158756932188,1.5429999828338623,1.1404656171798706,0.3685841071406435,0.03395025851334821,0.3346338486272953
44546,FC1(F)CCC1S,1.6844762115538037,3.572000026702881,2.817031145095825,1.8875238151490772,1.1325549335420215,0.7549688816070557
44574,FC1(F)CS1,2.142587005261032,2.565999984741211,1.2464531660079956,0.4234129794801791,0.8961338392530362,-0.47272085977285716
44589,FC1(F)OC1Cl,1.7917746853953085,1.9800000190734863,1.1406453847885132,0.18822533367817784,0.6511293006067953,-0.46290396692861746
44614,FC1=C(F)C1F,1.6333894727563654,1.8530000448226929,1.1133540868759155,0.2196105720663275,0.5200353858804498,-0.30042481381412234
44623,FC1=C(F)O1,1.251457570892342,1.975000023841858,1.4567211866378784,0.7235424529495158,0.2052636157455363,0.5182788372039795
44628,FC1=C(F)P(F)(F)(F)C1F,2.0801039248912137,2.1110000610351562,1.0534939765930176,0.0308961361439426,1.026609948298196,-0.9957138121542535
44629,FC1=C(F)P1,0.8623874676313016,1.5260000228881836,0.8810883164405823,0.663612555256882,0.01870084880928069,0.6449117064476013
44637,FC1=CC(F)C1F,3.159241287225205,3.561000108718872,2.391676425933838,0.40175882149366693,0.7675648612913673,-0.3658060397977003
44681,FC1=CN=C1,0.8283545454831492,0.6340000033378601,1.026618242263794,0.19435454214528913,0.1982636967806447,-0.003909154635355572
44692,FC1=CNSC=C1,1.3381073795783556,1.6549999713897705,1.2513861656188965,0.31689259181141494,0.08672121395945909,0.23017137785195585
44703,FC1=CSCN1F,3.042459157091545,2.946000099182129,3.147963762283325,0.09645905790941622,0.10550460519178007,-0.009045547282363842
44719,FC1=NCOC1,1.2520892807769035,1.3619999885559082,1.6457335948944092,0.10991070777900469,0.39364431411750567,-0.283733606338501
44735,FC1=P[SiH2]1,1.524269013937765,3.2739999294281006,1.7719985246658323,1.7497309154903355,0.24772951072806726,1.5020014047622683
44737,FC1=[Si]=P1,1.0117321030419686,0.6269999742507935,1.3037797212600708,0.38473212879117513,0.2920476182181022,0.09268451057307292
44744,FC1C=CC(=S)N=N1,3.7825460271815623,3.433000087738037,4.004849433898926,0.3495459394435252,0.22230340671736348,0.1272425327261617
44747,FC1C=CC1,2.114221765659272,2.311000108718872,2.0014665126800537,0.19677834305959996,0.1127552529792184,0.08402309008038156
44751,FC1C=CC=C1,2.0590333336003037,2.3399999141693115,1.9581499099731443,0.2809665805690078,0.10088342362715941,0.1800831569418484
44785,FC1CC1(Br)Br,2.0031404884991315,3.2209999561309814,0.9676782488822936,1.21785946763185,1.0354622396168378,0.18239722801501213
44801,FC1CCC(F)O1,2.3432885937703474,2.571000099182129,2.7374818325042725,0.22771150541178153,0.3941932387339251,-0.16648173332214355
44813,FC1CCOP1,1.825357174295942,3.4519999027252197,2.428039073944092,1.6266427284292777,0.6026818996481498,1.023960828781128
44835,FC1COC1,1.354629774704116,1.3880000114440918,0.7909378409385681,0.033370236739975745,0.5636919337655479,-0.5303216970255722
44842,FC1COO1,3.2290142460040157,3.3310000896453857,2.595536470413208,0.10198584364137009,0.6334777755908076,-0.5314919319494376
44844,FC1COP1F,1.6355448663767893,1.4620000123977661,1.1797653436660769,0.1735448539790232,0.4557795227107124,-0.28223466873168923
44881,FC1OCOC1F,0.5655384083519233,0.625,0.9724953770637512,0.05946159164807674,0.40695696871182796,-0.3474953770637512
44892,FC=C(Br)C(F)(F)F,2.4908627767287568,2.3389999866485596,1.4465701580047607,0.1518627900801972,1.044292618723996,-0.8924298286437988
44894,FC=C(Cl)Br,1.0583487758559205,3.11899995803833,1.3524038791656494,2.0606511821824096,0.29405510330972895,1.7665960788726807
44896,FC=C(Cl)Cl,1.2414836601181842,1.1399999856948853,0.661587119102478,0.10148367442329898,0.5798965410157062,-0.4784128665924072
44902,FC=C(F)Cl,0.9381417798101804,0.6399999856948853,1.1279317140579224,0.2981417941152952,0.18978993424774193,0.10835185986755325
44909,FC=C1CC1,1.9760198889661784,2.494999885559082,1.913879156112671,0.5189799965929036,0.06214073285350752,0.4568392637393961
44911,FC=C1CN=NN1,2.251474943164508,1.6759999990463257,1.705284833908081,0.5754749441181821,0.5461901092564267,0.02928483486175537
44913,FC=C=C(Cl)Cl,1.449832756226203,1.5829999446868896,0.7187311053276062,0.13316718846068665,0.7311016508985968,-0.5979344624379102
44935,FC=CCCF,2.780161781559834,0.23199999332427979,1.4977079629898071,2.548161788235554,1.2824538185700267,1.2657079696655273
44952,FC=NF,2.354779976738712,2.0950000286102295,1.714426875114441,0.2597799481284824,0.640353101624271,-0.3805731534957886
44954,FC=PC(F)(F)F,2.7190150547966634,1.215000033378601,1.2502702474594116,1.5040150214180623,1.4687448073372518,0.03527021408081055
45004,FCC(F)(F)F,2.1625466816336942,2.7160000801086426,1.583765745162964,0.5534533984749483,0.5787809364707301,-0.0253275379957818
45016,FCC(F)=S,1.958190839544119,2.3239998817443848,1.294502854347229,0.3658090422002658,0.66368798519689,-0.2978789429966242
45027,FCC(F)CNSF,0.994068464777058,2.6449999809265137,0.7143703699111938,1.6509315161494555,0.27969809486586417,1.3712334212835913
45032,FCC(F)S,2.1931631827572895,2.6429998874664307,1.8510074615478516,0.44983670470914117,0.34215572120943794,0.10768098349970323
45039,FCC1(Br)CC1,0.4705904572308096,1.690000057220459,2.3596267700195312,1.2194095999896493,1.8890363127887215,-0.6696267127990723
45040,FCC1(CF)CO1,2.3295135015916446,2.1989998817443848,3.098515033721924,0.13051361984725984,0.7690015321302792,-0.6384879122830194
45047,FCC1C=CO1,2.9624898816905723,1.2580000162124634,1.8012149333953855,1.7044898654781089,1.1612749482951867,0.5432149171829221
45056,FCC1CS1,3.1472111452959557,3.4539999961853027,1.6208837032318115,0.30678885088934704,1.5263274420641442,-1.2195385911747971
45073,FCC=CCCl,2.9339669064627785,3.2950000762939453,1.2700726985931396,0.36103316983116684,1.6638942078696388,-1.302861038038472
45077,FCC=S,3.1375926343278655,1.003999948501587,1.1259607076644895,2.1335926858262786,2.0116319266633758,0.12196075916290283
45085,FCCC(F)(F)Cl,3.025148536521382,0.6129999756813049,1.2052849531173706,2.4121485608400772,1.8198635834040116,0.5922849774360657
45088,FCCC(F)C(F)F,2.913078558138225,3.7699999809265137,3.1566765308380127,0.8569214227882886,0.24359797269978767,0.613323450088501
45112,FCCOCF,2.659829916150296,2.6730000972747803,1.064178705215454,0.013170181124484426,1.5956512109348417,-1.5824810298103573
45125,FCCSS,1.046743066681751,1.4579999446868896,1.1415736675262451,0.41125687800513866,0.09483060084449413,0.31642627716064453
45127,FCC[Si](Cl)(Cl)Cl,3.0121505972552605,0.8899999856948853,2.206329584121704,2.122150611560375,0.8058210131335564,1.3163295984268188
45160,FCOC(F)Cl,1.778078726374673,1.7680000066757202,1.8906614780426023,0.010078719698952687,0.11258275166792941,-0.10250403196897673
45170,FCOC=S,2.2612314142635723,0.7059999704360962,1.134384274482727,1.5552314438274761,1.1268471397808453,0.42838430404663086
45178,FCOCF,3.31065549087955,0.4819999933242798,0.4669727683067322,2.8286554975552702,2.843682722572818,-0.015027225017547607
45192,FCOSF,3.0884883851003297,1.0779999494552612,2.3186821937561035,2.0104884356450685,0.7698061913442262,1.2406822443008423
45194,FCOc1ccc(Br)cc1,2.1238808594026772,3.9040000438690186,1.5373518466949463,1.7801191844663413,0.586529012707731,1.1935901717586104
45195,FCOc1ccc(CCl)cc1,1.0349350154789754,3.822000026702881,1.5043889284133911,2.7870650112239055,0.46945391293441574,2.3176110982894897
45197,FCOc1ccccc1Br,2.2400671963850636,4.01200008392334,1.9797775745391848,1.7719328875382763,0.2602896218458788,1.5116432656923975
45203,FCP(Cl)Cl,1.4728505590105794,1.6399999856948853,1.0498325824737549,0.16714942668430588,0.4230179765368245,-0.2558685498525186
45207,FCPCF,2.858397088959479,1.5800000429153442,0.8694308400154114,1.2783970460441347,1.9889662489440676,-0.7105692028999329
45208,FCPCl,2.490679815203284,1.3630000352859497,2.661440849304199,1.1276797799173344,0.17076103410091514,0.9569187458164192
45209,FCPPCF,1.0842228451198048,3.006999969482422,1.1444810628890991,1.922777124362617,0.0602582177692943,1.8625189065933228
45210,FCS,1.775157213573785,1.9129999876022339,1.9658178091049192,0.1378427740284489,0.19066059553113424,-0.052817821502685325
45217,FCSF,2.5360493497972305,2.6419999599456787,1.8791499137878416,0.1059506101484482,0.6568994360093889,-0.5509488258609407
45218,FCSOCl,2.3616698794448494,2.1410000324249268,2.459242820739746,0.22066984701992265,0.09757294129489669,0.12309690572502596
45219,FCSOOF,3.1158600923816597,2.2249999046325684,2.5453388690948486,0.8908601877490914,0.5705212232868111,0.3203389644622803
45225,FCSn1cccn1,0.5075735161410775,3.6689999103546143,1.7407829761505127,3.161426394213537,1.2332094600094352,1.9282169342041018
45234,FC[SiH2]C(F)(F)F,3.2992530625844996,1.8860000371932983,1.477746605873108,1.4132530253912012,1.8215064567113917,-0.40825343132019043
45235,FC[SiH2]C(F)F,2.153022042957728,2.984999895095825,2.079091787338257,0.8319778521380972,0.0739302556194712,0.758047596518626
45241,FC[SiH](Cl)Cl,1.4506729578002304,0.8270000219345093,1.373414397239685,0.6236729358657211,0.07725856056054536,0.5464143753051758
45277,FCc1ccncc1,2.2041253438326587,2.319000005722046,1.4774259328842163,0.11487466188938722,0.7266994109484424,-0.6118247490590552
45312,FN(F)C(F)(F)F,0.6180888038119884,0.40299999713897705,0.4423953294754028,0.21508880667301133,0.1756934743365856,0.039395332336425726
45319,FN1CC(F)(F)C1,0.6138800684190479,4.415999889373779,3.706955909729004,3.8021198209547316,3.093075841309956,0.7090439796447754
45321,FN1CC=CO1,3.659724861107744,3.763000011444092,3.533196210861206,0.10327515033634782,0.12652865024653792,-0.0232534999101901
45325,FN1OC1(F)F,0.7357205565273779,0.5929999947547913,0.6736483573913574,0.14272056177258663,0.06207219913602047,0.08064836263656616
45343,FOC(F)=C(F)F,3.500058755583055,2.309000015258789,2.149505853652954,1.1910587403242658,1.3505529019301008,-0.15949416160583496
45345,FOC(F)C(F)OF,2.3898128692533063,2.691999912261963,1.007426381111145,0.3021870430086566,1.3823864881421613,-1.0801994451335046
45354,FOCC1CO1,3.958166671606788,1.3550000190734863,3.271864175796509,2.6031666525333015,0.686302495810279,1.9168641567230225
45375,FSC(F)(Cl)Cl,1.4014416850471558,1.4290000200271606,0.49561607837677,0.027558334980004817,0.9058256066703858,-0.878267271690381
45379,FSC(F)=C(F)F,1.946035280625215,1.7619999647140503,0.9837912917137146,0.18403531591116473,0.9622439889115004,-0.7782086730003357
45386,F[C@@H](CCl)c1ccccc1,2.6728191925155316,3.5230000019073486,2.597166061401367,0.8501808093918171,0.07565313111416438,0.7745276782776527
45392,F[C@@H]1CO1,2.4225730738550713,2.6470000743865967,2.2857825756073,0.22442700053152542,0.13679049824777145,0.08763650228375397
45393,F[C@@H]1CS1,2.159068290653345,2.677000045776367,2.2110068798065186,0.5179317551230223,0.05193858915317362,0.46599316596984863
45402,F[C@H]1CO1,2.4247212458445584,2.6449999809265137,2.286668062210083,0.22027873508195528,0.13805318363447538,0.0822255514474799
45404,F[SiH2]C(F)(F)C(F)(F)F,2.331707175606204,3.6110000610351562,1.811425805091858,1.2792928854289523,0.5202813705143461,0.7590115149146062
45407,F[SiH](C(F)(F)F)C(F)(F)F,1.870985496608142,3.4089999198913574,0.8082292079925537,1.5380144232832154,1.0627562886155884,0.475258134667627
45409,F[Si]1(F)CO1,2.086635840150845,2.0810000896453857,1.8043317794799805,0.0056357505054593915,0.28230406067086466,-0.2766683101654053
45439,Fc1cc(Cl)ccp1,1.647719723403439,2.0439999103546143,1.3969165086746216,0.3962801869511752,0.2508032147288175,0.14547697222235767
45452,Fc1cc(F)c(F)c(F)n1,2.169418755023284,2.3489999771118164,2.0835771560668945,0.17958122208853222,0.08584159895638965,0.09373962313214257
45456,Fc1cc(F)c(N=C=S)c(F)c1F,1.7389173708387924,1.6920000314712524,1.594202160835266,0.046917339367539945,0.1447152100035265,-0.09779787063598655
45484,Fc1ccc(F)c(N=C=S)c1,2.4169030933699487,1.8630000352859497,2.192129373550415,0.553903058083999,0.22477371981953365,0.32912933826446533
45488,Fc1ccc(N=C=S)c(Br)c1,1.830025825158103,2.938999891281128,1.7932353019714355,1.108974066123025,0.03679052318666742,1.0721835429363575
45492,Fc1ccc(S)cc1,1.2070250725867635,1.628999948501587,0.6308028101921082,0.4219748759148234,0.5762222623946553,-0.15424738647983194
45493,Fc1ccc([SiH3])cc1,0.892575274225709,2.2190001010894775,1.7064094543457031,1.3264248268637684,0.8138341801199941,0.5125906467437743
45525,Fc1ccnc(F)n1,3.566475210479774,3.8519999980926514,3.581581115722656,0.28552478761287725,0.01510590524288169,0.27041888236999556
45528,Fc1ccncn1,2.1511557547048508,2.2899999618530273,2.0363008975982666,0.13884420714817658,0.11485485710658416,0.023989350041592417
45534,Fc1ccoc1Br,1.9366415918199475,3.9119999408721924,1.921478271484375,1.9753583490522448,0.01516332033557255,1.9601950287166723
45535,Fc1ccoc1CS,2.243877900177328,2.507999897003174,2.016918182373047,0.2641219968258457,0.22695971780428126,0.03716227902156444
45538,Fc1ccsc1Br,2.1722740320741503,3.809000015258789,1.8853464126586912,1.6367259831846388,0.2869276194154591,1.3497983637691797
45543,Fc1cn[nH]c1,2.5142219749343533,3.007999897003174,2.3654303550720215,0.49377792206882054,0.1487916198623318,0.34498630220648874
45546,Fc1cn[nH]c1F,1.5899112515101272,2.2660000324249268,1.398490309715271,0.6760887809147995,0.19142094179485625,0.48466783911994327
45572,Fc1cncc(F)c1F,0.6280121507276717,1.7300000190734863,0.7762589454650879,1.1019878683458146,0.1482467947374162,0.9537410736083984
45582,Fc1cnco1,0.4774288483240219,0.6970000267028809,0.4505743086338043,0.21957117837885898,0.02685453969021756,0.19271663868864142
45597,Fc1coc(CS)c1,1.256842024661761,2.259999990463257,0.4989020526409149,1.0031579658014957,0.7579399720208462,0.24521799378064957
45608,Fc1csc(S)c1,1.204777074440371,1.930999994277954,0.8419249057769775,0.7262229198375831,0.3628521686633934,0.3633707511741897
45626,Fc1nc(Cl)cs1,2.8434643630815746,2.4730000495910645,2.777570962905884,0.3704643134905101,0.06589340017569079,0.30457091331481934
45627,Fc1nc(F)c(Br)c(F)c1Br,1.5739167157435623,0.22499999403953552,1.7514054775238037,1.3489167217040268,0.17748876178024142,1.1714279599237853
45641,Fc1nc(F)c(F)pc1F,1.8855619933483585,2.5160000324249268,2.378598690032959,0.6304380390765683,0.4930366966846005,0.13740134239196777
